"word" "definition"
"안-견" "조선 전기의 화가(?~?). 자는 가도(可度)ㆍ득수(得守). 호는 현동자(玄洞子)ㆍ주경(朱耕). 화원(畫員) 출신으로, 산수화를 잘 그렸으며, 작품에 , ,  따위가 있다."
