"word" "definition"
"만주^문자" "만주어를 적는 데 쓰이는 음소 문자. 1599년에 후금의 누르하치가 몽골 문자를 차용하여 제정하였고, 만주어의 특성에 맞게 고쳐져 청나라 태종 때에 완성되었다. 어두, 어중, 어말 위치에 따라 자모 모양이 바뀌는데, 이를 무시하면 자음자 19개, 모음자 6개로 이루어져 있다. 자질 문자, 음절 문자적인 속성도 일부 있으며, 왼쪽에서 오른쪽으로 세로쓰기한다. ≒만문02(滿文)ㆍ만자03(滿字)ㆍ만주 글자."
