"word" "definition"
"특수^저항기" "열, 빛, 전압, 자기장, 습도, 가스 따위의 외부 요인에 대하여서는 저항값의 변화가 크고 다른 요인에 대하여서는 저항값의 변화가 적은 저항기. 열 저항기, 빛 저항기, 비선형 저항기, 습도 저항기, 가스 저항기, 자기 저항기 따위가 있다."
