"word" "definition"
"긴집게발-게" "물맞이겟과의 하나. 등딱지의 길이는 6.5cm, 너비는 4.1cm 정도로 길쭉한 배 모양이며, 수컷의 집게발은 매우 길고 배는 암수 모두 7마디이다. 진흙 또는 모래 진흙 바닥에 산다. 한국, 일본, 중국 북부, 알래스카 등지에 분포한다. (Oregonia gracilis)"
