"word" "definition"
"개-맥문동" "백합과의 여러해살이풀. 높이는 10~25cm이며, 잎은 뭉쳐나고 실 모양이다. 5~7월에 엷은 자주색의 작은 꽃이 총상(總狀) 화서로 피고 열매는 장과(漿果)를 맺는다. 뿌리줄기는 약용하며 산이나 들의 나무 그늘에서 자라는데 우리나라 각지에 분포한다. (Liriope spicata)"
