"word" "definition"
"수탁^계약^준칙" "증권 거래법에서, 증권 거래소의 거래원인 증권 회사와 고객 사이의 매매 거래의 위탁 관계를 규제하는 규칙. 고객인 위탁자를 보호하기 위하여 증권 거래소가 자치적으로 정한다."
