"word" "definition"
"응용^인류학" "인류학의 이론을 이용하여 생활 개선을 꾀하는 학문. 인류학의 한 분야이다. 사회의 경제 발전, 복지 향상, 친자 감별, 사체 감별, 기성복 제조, 공장의 능률 향상 따위의 작업에 이용된다."
