"word" "definition"
"바다-지기" "사초과의 한해살이풀. 뿌리줄기는 짧고 굵고 마른 잎으로 덮여 있으며, 잎은 가늘고 뾰족하다. 꽃줄기는 홈이 있고 곧게 서는데 잔수상화가 몇 갈래를 지어 모여 핀다. 바닷가에서 자라는데 한국, 중국, 인도, 말레이시아, 일본 등지에 분포한다. (Fimbristylis cymosa)"
