"word" "definition"
"우탄트" "미얀마의 정치가(1909~1974). 제3대 국제 연합 사무총장으로, 제삼 세계 출신 최초의 사무총장이며, 남북 문제 해결에 힘을 쏟아 중국의 국제 연합 가입을 실현하였다."
