"word" "definition"
"큰순무우밤나비" "밤나방과의 곤충. 몸빛은 검은 갈색, 배는 잿빛 갈색, 앞날개는 검은 갈색 또는 잿빛 갈색이다. 더듬이는 암컷이 실 모양이고 수컷은 빗살 모양이다. 한 해에 한 번 발생하는데 채소, 목화, 옥수수, 담배, 밀 따위 농작물의 해충이다."
