"word" "definition"
"페나키스토스코프" "주위에 세로로 길쭉한 구멍을 뚫은 원판과, 원둘레에 조금씩 다른 자세의 그림을 늘어놓은 원판을 같은 축(軸)으로 돌려서 보는 장난감. "
