"word" "definition"
"척삭동물-문" "후생동물의 한 문. 발생 초기 또는 일생 동안 척삭을 가진다. 미삭동물류와 척추동물류로 크게 나누는데 해초강, 탈리아강, 유형강, 먹장어강, 두갑강, 연골어강, 조기강, 양서강, 파충강, 조강, 포유강으로 세분된다. (Chordata)"
