"word" "definition"
"광대-파리" "광대파릿과의 곤충. 몸의 길이는 3mm 정도이며, 검은색이고 배에는 광택이 많이 난다. 머리는 잿빛을 띤 누런색, 더듬이는 오렌지 색, 다리는 검은색, 날개의 삼각 무늬와 가로대 무늬는 흰색이다. 한국, 일본, 대만 등지에 분포한다. (Spheniscomyia sexmaculatus)"
