"word" "definition"
"소" "고려ㆍ조선 초기에, 천민들이 집단으로 모여 살며 광물이나 수공품의 생산을 맡아 하던 특수 행정 구역. 금소(金所), 은소(銀所), 자기소(磁器所), 묵소(墨所), 탄소(炭所), 와소(瓦所), 염소(鹽所), 사소(絲所), 지소(紙所) 따위가 있었다."
