"word" "definition"
"오상-악" "아악에서, 네 명이 춤을 추는 평조(平調)의 곡. 서(序)ㆍ파(破)ㆍ급(急)을 완비한 당악으로, 급의 부분은 관현악의 형식이나 단독으로 연주하기도 한다. 당나라 태종이 인(仁), 의(義), 예(禮), 지(智), 신(信)의 오상(五常)에다 궁(宮), 상(商), 각(角), 치(徵), 우(羽)의 오성(五聲)을 배치하여 만들었다고 한다."
