"word" "definition"
"동서" "선종에서, 대중의 일을 보살피는 일을 맡은 소임. 도사(都寺), 감사(監寺), 부사(副寺), 유나(維那), 전좌(典座), 직세(直歲) 따위의 소임이 있다. 이들은 법당에서 벌려 설 때에 동쪽에 서기 때문에 이렇게 이른다."
