"word" "definition"
"독경" "조선 세종 때의  열다섯 곡 가운데 둘째 곡. 한문 가사 4언 12구로 되어 있다. ≒독경장「1」."
"독경" "조선 세조 때의  열한 곡 가운데 둘째 곡. 한문 가사 4언 4구로 되어 있다. 종묘 제례악에 썼다. ≒독경장「2」."
