"word" "definition"
"그로스" "독일 태생의 미국 화가(1893~1959). 사회의 혼란과 부정을 풍자한 그림을 그렸으며, 전쟁의 황폐와 허무를 표현하는 데 힘썼다. 작품에 , ,  따위가 있다."
