"word" "definition"
"금화사-몽유록" "조선 시대의 몽유록계 한문 소설. 몽유자 성허(成虛)가 금화사에서 놀다가 꿈을 꾸는데, 꿈속에서 한나라 고조, 당나라 태종, 송나라 태조 등 역대 창업주들의 잔치에 참석하고, 원나라 태조의 침공을 진시황과 한나라 고조가 격퇴한다는 내용으로, 한족(漢族) 중심의 정통적 역사관을 보여 준다."
