"word" "definition"
"채플린" "영국 태생의 미국 배우ㆍ감독(1889~1977). 독특한 분장과 인간에 대한 뛰어난 관찰력, 가난한 민중의 정의감과 비애감에 바탕을 둔 날카로운 사회 풍자로 명성을 얻었다. 작품에 , ,  따위가 있다."
