"word" "definition"
"심-훈" "소설가ㆍ영화인(1901~1936). 본명은 대섭(大燮). 호는 해풍(海風). 3ㆍ1 운동에 참가하여 복역하였으며 상하이(上海)로 건너가 망명 생활을 하였다. 대중적이며 계몽적인 소설을 많이 썼으며, 영화 를 각색하고 감독하기도 하였다. 작품에 소설 , ,  따위가 있다. "
