"word" "definition"
"십학" "조선 태종 6년(1406)에 하륜의 주청에 따라 만든 열 가지 관리 임용 시험 과목. 유학(儒學), 자학(字學), 무학(武學), 이학(理學), 역학(易學), 음양풍수학(陰陽風水學), 의학(醫學), 율학(律學), 산학(算學), 악학(樂學)이다."
