"word" "definition"
"메들리^릴레이" "육상 경기에서, 네 명의 주자가 한 팀이 되어 각각 다른 거리를 달리는 릴레이. 올림픽 릴레이는 각 선수가 200미터, 200미터, 400미터, 800미터의 순서로 1,600미터를 달리고, 스웨덴 릴레이는 100미터, 200미터, 300미터, 400미터의 순서로 1,000미터를 달린다. ≒메들리「1」ㆍ메들리 레이스."
