"word" "definition"
"큰잎-산꿩의다리" "미나리아재빗과의 여러해살이풀. 높이는 40~50cm이며, 잎은 한 번 또는 두 번 세 쪽 겹잎이고 작은 잎은 달걀 모양인데 뒷면이 희다. 6~7월에 흰 꽃이 원추(圓錐) 화서로 줄기 끝에 피고 열매는 수과(瘦果)로 9월에 익는다. 산지(山地)에서 자라는데 전남 매가도ㆍ홍도ㆍ흑산도, 전북 어청도, 제주도에 분포한다. (Thalictrum punctatum)"
