"word" "definition"
"나이트로^요소" "요소의 수소   한 개를 나이트로기로 치환한 유기 화합물. 결정성 고체로, 아세톤ㆍ아세트산 따위에 잘 녹는다. 화약과 폭약을 만드는 데 쓴다. 화학식은 CH3N3O3."
