"word" "definition"
"경제^민주주의" "경제생활에서 민주적인 요구ㆍ정책ㆍ제도 따위를 실현하여 나가려는 사상. 근로자가 공장 위원회, 노동조합, 주식 투자 따위의 방법을 통하여 기업 경영에 참가함으로써 자본주의 사회의 산업 구조를 민주적으로 개조할 수 있다는 내용이다."
