"word" "definition"
"교서-관" "조선 시대에, 경서(經書)의 인쇄나 교정, 향축(香祝), 인전(印篆) 따위를 맡아보던 관아. 태조 원년(1392)에 창설한 교서감을 태종 원년(1401)에 고친 것이며, 정조 6년(1782)에 규장각에 편입되었다. ≒내서02(內書)ㆍ운각01(芸閣)ㆍ운관01(芸館). "
