"word" "definition"
"배-나무" "장미과 배나무속의 나무를 통틀어 이르는 말. 높이는 2~3m이고, 잎은 달걀 모양으로 톱니가 있다. 봄에 흰색의 꽃이 주로 세 송이씩 모여서 핀다. 열매는 7~10월에 익으며, 당분이 많아 맛이 달며 살이 연하고 수분이 많아 시원하다. 야생종으로는 돌배나무, 남해배나무, 야광나무, 문배나무, 콩배나무 따위가 있고, 재배하는 개량 품종으로는 일본종, 서양종, 중국종의 3종이 있다. ≒이목06(梨木)ㆍ이수09(梨樹)."
