"word" "definition"
"톱" "나무나 쇠붙이 따위를 자르거나 켜는 데 쓰는 연장. 강철로 된 얇은 톱양에 날카로운 이가 여럿 있고 용도에 따라 그 모양이 다르다. ≒거07(鋸).  "
