"word" "definition"
"독일^고전파" "18세기 후반에서 19세기 전반에 걸쳐, 주로 빈을 중심으로 창작 활동을 하여 독일의 고전 음악을 완성시킨 작곡가들을 통틀어 이르는 말. 하이든, 모차르트, 베토벤, 슈베르트 등의 낭만파 초기 작가들이 포함되며, 소나타 형식의 완성, 화성과 대위법(對位法)의 조화로운 사용, 관현악곡의 발달 따위가 특징이다."
