"word" "definition"
"귀-박쥐나물" "국화과의 여러해살이풀. 높이는 35~60cm이며, 잎은 어긋난다. 8~9월에 작고 누르스름한 두상화가 줄기 끝에 핀다. 어린잎은 식용한다. 산에 자라는데 강원, 경북, 제주 등지에 분포한다. ≒참박쥐나물. (Cacalia auriculata var. kamtschatica)"
