"word" "definition"
"간질-병" "간질이 간에 기생하여 생기는 병. 소나 양 따위의 가축에 생기며, 빈혈ㆍ수종(水腫)ㆍ복수(腹水) 따위의 증상이 나타난다. ≒간질증."
