"word" "definition"
"리놀-산" "18개의 탄소 사슬에 두 개의 이중 결합을 가진 불포화 지방산. 식물성 건성유나 반건성유 속에 글리세린에스터로 존재하는 무색무취의 액체로, 면실유ㆍ옥수수유 따위에서 분리ㆍ정제하여 얻는다. 동맥 경화증 예방, 칠, 비누 따위에 쓴다. 녹는점은 영하 9℃, 끓는점은 229℃, 화학식은 C17H31COOH."
