"word" "definition"
"소-철" "중국 북송의 문인(1039~1112). 자는 자유(子由). 호는 영빈유로(潁濱遺老)ㆍ난성(欒城). 당송 팔대가의 한 사람으로, 고문에 밝았다. 저서에 ≪시전(詩傳)≫, ≪난성집(欒城集)≫, ≪춘추전(春秋傳)≫, ≪노자해(老子解)≫ 따위가 있다. "
