"word" "definition"
"기하학-무늬" "직선이나 곡선의 교차에 의하여 이루어지는 추상적인 무늬. 직선에는 수직선, 수평선, 사선, 점선, 파선(波線) 따위가 있으며, 곡선에는 원호(圓弧), 타원호(楕圓弧), 파선, 나선(螺線), 포물선 따위가 있다. ≒기하무늬. "
