"word" "definition"
"드렁허릿-과" "조기강 드렁허리목의 한 과. 몸은 뱀장어류와 같이 길고 가슴지느러미, 배지느러미가 없다. 아가미는 흔적뿐인데 공기 호흡을 한다. 늪지대에 산다. 드렁허리가 있다. (Synbranchidae)"
