"word" "definition"
"고름-염" "고름이 생기는 염증. 많은 양의 다핵(多核) 백혈구가 스며 나오는 염증인데 코곁굴염, 고름집, 연조직염, 종기, 큰종기 따위에서 볼 수 있다. ≒화농성염ㆍ화농성 염증."
