"word" "definition"
"유리-딱새" "딱샛과의 새. 몸의 길이는 14cm 정도이다. 수컷은 등 쪽이 청색, 배 쪽이 크림색, 날개는 갈색, 옆구리는 오렌지색이고, 암컷의 등 쪽은 올리브 갈색이고, 옆구리는 오렌지색, 허리와 꽁지는 청색이다. 아시아 동북부에서 번식하고 한국, 일본, 중국, 대만 등지에서 겨울을 보낸다. (Tarsiger cyanurus)"
