"word" "definition"
"서어-나무" "자작나뭇과의 낙엽 활엽 교목. 높이는 15미터 정도이며, 잎은 어긋나고 타원형 또는 긴 달걀 모양으로 가장자리에 톱니가 있다. 암수한그루로 5월에 잎보다 꽃이 먼저 피고, 웅화수와 자화수는 밑으로 처지며, 자화수는 대가 있다. 열매는 견과(堅果)로 산지(山地)에 나는데 한국의 중부 이남, 일본, 중국 등지에 분포한다. (Carpinus laxiflora)"
