"word" "definition"
"민-기" "조선 명종 때의 문신(1504~1568). 자는 경열(景說). 호는 관물재(觀物齋)ㆍ호학재(好學齋). 벼슬이 우의정에 이르렀으며 춘추관 편수관으로 ≪중종실록≫ 편찬에 참여하였고, 1552년에는 동지사(冬至使)로 중국 명나라에 다녀왔다."
