"word" "definition"
"야구" "9명씩으로 이루어진 두 팀이 9회씩 공격과 수비를 번갈아 하며 승패를 겨루는 구기 경기. 공격하는 쪽은 상대편 투수가 던진 공을 배트(bat)로 치고 1, 2, 3루를 돌아 본루로 돌아오면 1점을 얻는다. ≒베이스볼."
