"word" "definition"
"노란-잠자리" "잠자릿과의 곤충. 배의 길이는 2.6cm, 뒷날개의 길이는 3.1cm 정도이며, 몸은 대체로 푸른 갈색이다. 날개는 투명한데 앞뒤 날개 밑 절반 정도가 오렌지색을 띠므로 진노랑잠자리와 구별된다. 주로 높은 산에 사는데 한국, 일본, 만주, 시베리아, 유럽 등지에 분포한다. (Sympetrum croceolum) "
