"word" "definition"
"속귀^신경" "여덟째 머릿골 신경으로, 소리를 듣는 달팽이관 신경과 평형 감각을 맡은 안뜰 신경으로 이루어진 신경. 사람에 따라 달팽이 신경과 안뜰 신경이 머리뼈안에서 고랑에 의해 구별이 되기도 하고 그렇지 않기도 한다. 다리뇌, 숨뇌, 소뇌 사이의 모퉁이에서 나와 속귀길로 들어간다. ≒내이 신경ㆍ듣기신경ㆍ청신경."
