"word" "definition"
"물명-유고" "조선 순조 24년(1824)에 한글 학자 유희가 쓴 책. 여러 사물을 유정류(有情類), 무정류(無情類), 부동류(不動類)로 나누어 한글로 설명한 것으로, 유정류에는 곤충, 수류(獸類), 수족(水族), 우충(羽蟲), 무정류에는 풀과 나무, 부동류에는 흙, 돌, 금, 물, 불 따위에 관한 설명이 수록되어 있다. 5권 2책의 사본(寫本). ≒물명고."
