"word" "definition"
"퍽석-퍽석" "잇따라 힘없이 거볍게 주저앉는 소리. 또는 그 모양."
"퍽석-퍽석" "메마르고 엉성한 물건이 잇따라 부드럽고 거볍게 가라앉거나 맥없이 부서지는 소리. 또는 그 모양."
