"word" "definition"
"김-수철" "조선 후기의 화가(?~?). 자는 사익(士益). 호는 북산(北山). 산수, 화훼(花卉) 따위를 잘 그렸으며 필치가 거칠고 간략하면서도 점ㆍ선을 자유자재로 구사하고 담채(淡彩)를 써서 특이한 화풍을 보였다. 작품에 , ,  따위가 있다."
