"word" "definition"
"함바기" "새모래덩굴과의 낙엽 활엽 덩굴성 나무. 잎은 어긋나고 방패 모양의 넓은 달걀 모양이며 잎자루가 길다. 7~8월에 연한 녹색의 단성화가 산형(繖形) 화서로 피고 열매는 핵과(核果)로 가을에 붉게 익는다. 줄기는 광주리 따위를 만드는 데 쓴다. 섬이나 바닷가의 산기슭에서 자라는데 한국의 제주와 홍도, 일본, 대만, 중국, 필리핀, 인도 등지에 분포한다. (Stephania japonica) "
