"word" "definition"
"슈미트^카메라" "구면경과 특수 렌즈로 만든 광각(光角) 특수 망원경 카메라. 반사 망원경의 결함을 수정한 천체용 카메라로, 아주 큰 것은 시야 직경 10도 이상이며 유성(流星) 관측용으로는 20도 이상 50도에 이르는 것도 있고, 또 구경 50cm, F/1의 것은 인공위성 관측에 쓴다. 천체 촬영용, 분광기용, 텔레비전 촬영용 따위에 쓰는데 1930년 독일의 광학 기계 기술자 슈미트(Schmidt, B.)가 발명하였다. ≒슈미트 망원경."
