"word" "definition"
"노간주-나무" "측백나뭇과의 상록 침엽 교목. 높이는 8~10미터이며, 잎은 세 개씩 돌려나고 실 모양이다. 봄에 녹색을 띤 갈색 꽃이 피고 열매는 구과(毬果)로 다음 해 10월에 검은 자주색으로 익는다. 건축 재료나 기구를 만드는 데 쓴다. 한국, 몽골, 일본, 중국 등지에 분포한다. ≒노가자ㆍ노가주ㆍ노가주나무. (Juniperus rigida) "
