"word" "definition"
"수산업^협동조합" "어민, 수산업자, 수산물 가공업자가 그들의 경제적 지위와 생산력을 높이려고 만든 협동조합. 어업권의 관리 외에 수산물의 사용, 구매, 보관, 판매, 가공 및 공제(共濟), 후생 복리, 운송 따위의 사업을 한다."
