"word" "definition"
"십유" "모든 사물 현상에는 실체가 없으며 모두 허망한 존재라는 것을 보여 주는 열 가지 비유. 환(幻), 염(焰), 수중월(水中月), 허공화(虛空華), 향(響), 건달바성(乾闥婆城), 몽(夢), 영(影), 경중상(鏡中像), 화(化)이다."
