"word" "definition"
"구류-생" "과거에 지은 선악의 행위에 따라 받게 되는 아홉 가지 생(生). 태생, 난생, 습생(濕生), 화생(化生), 유색(有色), 무색(無色), 유상(有想), 무상(無想), 비유상비무상(非有想非無想)이다."
