"word" "definition"
"반응^전류" "전극의 표면에서 진행되는 전극 반응의 전류나 그와 동시에 진행되는 화학 반응의 속도에 의하여 규정되는 전해 전류. 전극 반응 속도가 확산 속도에 비하여 느린 경우에는 전극 반응 속도에만 의존하게 되며, 이때의 전류를 이른다."
