"word" "definition"
"굿" "=구덩이「1」."
"굿" "뫼를 쓸 때에, 널이 들어갈 만큼 알맞게 파서 다듬은 속 구덩이."
"굿" "『광업』광산에서, 무너지지 아니하도록 손을 보아 놓은 구덩이."
