"word" "definition"
"투르카나-호" "동아프리카의 케냐, 에티오피아, 수단에 걸쳐 있는 함수호. 오모강(Omo江) 따위가 흘러 들어오는데 흘러 나가는 하천은 없다. 증발량이 많아서 면적이 좁아지고 있으며 어류가 풍부하고 악어, 하마 따위가 산다. 면적은 6,405㎢. ≒루돌프호."
