"word" "definition"
"자생-천" "물이 흘러서 저절로 생긴 하천. 선상지(扇狀地)나 퇴적 평야가 발달하는 과정에 형성되는 하천으로, 물과 함께 흘러온 물질이 쌓여서 퇴적층을 만들고 그 층을 따라서 물이 흐른다."
