"word" "definition"
"커튼-레일" "커튼을 달기 위하여 천장에 붙이는, 쇠로 만든 긴 막대기. 커튼에 쇠고리를 달아 이 쇠막대기의 레일 위를 미끄러지게 하여 커튼을 쉽게 여닫게 한다. "
