"word" "definition"
"쥐똥나무-저녁나방" "밤나방과의 곤충. 편 날개의 길이는 3.8~4cm이며, 흰색이고 검은 갈색의 비늘이 있다. 배와 뒷날개는 연한 어두운 갈색, 앞날개는 어두운 갈색이다. 애벌레는 쥐똥나무 따위의 잎을 갉아 먹는다. (Craniophora ligustri)"
