"word" "definition"
"초조-대장경" "고려 현종 때에 간행된 고려 대장경의 초간본. 대반야바라밀다경은 대장경 가운데 제일 먼저 수록되어 있는 경전으로, 글자의 생김이나 먹의 색, 지질, 보존 상태 등이 좋아 표지 등에서 원형을 잘 살필 수 있다. 이 가운데 권 249는 국보 제241호이며, 국보 정식 명칭은 ‘초조본대반야바라밀다경’이다. 대방광불화엄경은 석가의 크고 넓은 깨달음과 장엄하고 방정한 이치가 담긴 대승 경전으로, 권 1과 권 29는 각각 국보 제256호와 제257호, 권 13권과 권 2ㆍ75는 국보 제265호와 제266호, 권 36과 권 74는 국보 제277호, 제279호이며, 국보 정식 명칭은 ‘초조본대방광불화엄경주본’이다."
