"word" "definition"
"입항^신고" "한 나라의 항구에 다른 나라의 배가 들어왔을 때에 그 배의 선장이 배의 이름, 국적, 톤수, 출발 항구, 실은 짐, 입항 목적 따위를 적어서 관할 세관에 신고하는 일. 또는 그 신고서."
