"word" "definition"
"구비^문학" "입에서 입으로 전하여 오는 문학. 설화, 민요, 무가, 판소리, 민속극 따위가 있다. ≒공동 문학ㆍ공동작「2」ㆍ구승 문학ㆍ구전 문학ㆍ유동 문학ㆍ적층 문학ㆍ전승 문학ㆍ표박 문학."
