"word" "definition"
"회잎-나무" "노박덩굴과의 낙엽 활엽 관목. 높이는 3미터 정도이며, 잎은 마주나며 타원형 또는 도란형이고 가지에 날개가 없다. 6월에 노란빛을 띤 녹색의 작은 꽃이 취산(聚繖) 화서로 잎겨드랑이에 피고 열매는 삭과(蒴果)로 10월에 붉게 익는다. 어린잎은 식용하며 산기슭이나 산 중턱의 바위가 많은 곳에서 자라는데 한국, 일본, 사할린, 중국 등지에 분포한다. (Euonymus alatus f. ciliato-dentata)"
