"word" "definition"
"견우직녀^설화" "칠월 칠석에 견우와 직녀가 1년에 한 번 만나게 된다는 설화. 칠월 칠석이 되면 견우성과 직녀성이 가까워지는 자연 현상에서 생겨난 것으로 본다. 옥황상제의 손녀인 직녀와 목동인 견우가 혼인을 했는데 자신들의 의무를 게을리하여 그 벌로 옥황상제는 두 사람을 1년에 한 번만 만날 수 있게 하였다. 그런데 은하수가 그들을 가로막아 만날 수가 없게 되자 수많은 까마귀와 까치가 머리를 맞대어 다리를 놓아 주었다. 그 다리를 ‘오작교’라 하며, 이날 오는 비, 곧 칠석우(七夕雨)는 견우와 직녀가 기뻐서 흘리는 눈물이라 한다."
