"word" "definition"
"아메리슘" "우라늄에 헬륨 원자핵을 충돌시켜 인공적으로 만든 방사성 원소. 은백색의 금속 원소로, 동위 원소는 모두 방사성이며, 화학적 성질은 희토류 원소와 비슷하다. 1944년에 미국의 시보그(Seaborg, G. T.), 제임스(James, R. A.), 모건(Morgan, L. O.)이 발견하였다. 원자 기호는 Am, 원자 번호는 95, 원자량은 243."
